created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Mon Oct 03 00:05:53 +0000 2022;1576725188355293200;1576725188355293185;"Kronologi Tragedi Kanjuruhan Versi Polisi, Tembakan Gas Air Mata untuk Halau Suporter Kejar Pemain https://t.co/QcA58io1BP";3;12;2;7;;in;124171593;1576725188355293200;1576725188355293185;"";"";tribunnews
Mon Oct 03 00:34:27 +0000 2022;1576732377237586000;1576732377237585921;"_Terus bertambah Korban Pembunuhan Massal oleh Polisi!_\n*#BubarkanPolriPembunuh!*\n\n*Update Korban Arema vs Persebaya, Tragedi Kanjuruhan Makan 205 Nyawa!*\nhttps://t.co/gjJZKgvBkM\n\n*Kesaksian Suporter Arema Melihat Korban "Pergi" Sebelum Kembali*\nhttps://t.co/42W6xYtHbm";0;0;0;2;;in;2344224122;1576732377237586000;1576732377237585921;"";"";terkembang_4817
Mon Oct 03 01:49:29 +0000 2022;1576751261071728600;1576751261071728640;"Alasan Polisi Tembakkan Gas Air Mata di Stadion Kanjuruhan: Suporter Sudah Anarkis – detik – https://t.co/BHo1ZcGheK – #Arenanews-https://t.co/KiVnYkALg6";0;0;0;0;;in;1399128192;1576751261071728600;1576751261071728640;"";"";Arenanews1
Mon Oct 03 00:35:43 +0000 2022;1576732696004497400;1576732696004497408;"Saat kericuhan, polisi menembakan gas air mata berujung supporter panik berhamburan dan saling injak. Berikut fakta-fakta terkait tragedi Kanjuruhan https://t.co/IUsXTNqWD6";3;2;6;47;;in;69183155;1576732696004497400;1576732696004497408;"";"";detikcom
Mon Oct 03 01:21:10 +0000 2022;1576744132252340200;1576744132252340226;"Fanatisme supporter\nFanatisme partai\nFanatisme golongan\nSemua sama, didengungkan dng balutan kata "kebanggaan akan.. ", \nMilitanisme yang kebablasan hanya akan meninggalkan duka\nMari kita belajar dari sejarah kelam ini\n#kanjuruhan #aremania #POLISI #pemilu2024 #TRAGEDIKANJURUHAN";0;0;0;0;;in;1497553158;1576744132252340200;1576744132252340226;"";"";danisdiy
Mon Oct 03 00:06:06 +0000 2022;1576725241812127700;1576725241812127744;"Tiba di Malang, Kapolri Jenguk Korban Tragedi Kanjuruhan\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/xreq8yIy2D., menjenguk korban kericuhan suporter Stadion Kanjuruhan yang dirawat di Rumah Sakit Umum Daerah Kanjuruhan, Malang, Jawa Timur, Minggu (2/10). https://t.co/Dk3AT3ma4q";0;1;0;3;;in;1437964356432527363;1576725241812127700;1576725241812127744;"https://pbs.twimg.com/media/FeGnQCTaYAA2jam.jpg";"photo";KlatenPolres
Mon Oct 03 01:09:48 +0000 2022;1576741274425921500;1576741274425921538;"Semoga Tragedi Kanjuruhan ini yang terakhir terjadi di Sepak Bola Indonesia. Tindakan Polisi tidak bisa dibenarkan dan Tindakan Oknum Suporter juga tidak bisa dibenarkan. Semoga seluruh korban yang meninggal akibat tragedi Kanjuruhan dapat diterima di Sisi Tuhan Yang Maha Kuasa.";0;0;0;0;;in;1550379215580966912;1576741274425921500;1576741274425921538;"";"";tamba_andar
Sun Oct 02 23:58:50 +0000 2022;1576723413107806200;1576723413107806208;"@Sunrise010170 @Yatie84991237 Setuju banget. Jangan karena kasus Sambo  , semua polisi jelek dimata teman teman, gak adil. Tragedi Kanjuruhan yg bertanggung jawab panpel,  terutama suporter yg tidak pernah dewasa dalam menyikapi dengan bijak kalah atau menang sebuah pertandingan.";0;0;0;0;;in;88836032;1576617847153119200;1576617847153119232;"";"";anwarmustafa
Mon Oct 03 00:34:33 +0000 2022;1576732402772168700;1576732402772168705;"Duka mendalam bagi mereka yg terpaksa gugur. Baik suporter anarkis, polisi dan suporter tertib. Mereka adalah manusia dan manusia harus dimanusiakan manusia lainnya. Semoga selalu diberikan tempat dengan sebaik-baiknya tempat di sisi Tuhan Yang Maha Kuasa. Aamiiin. #kanjuruhan";0;0;0;0;;in;532370584;1576516533752209400;1576516533752209408;"";"";ramazaidhaan
Sun Oct 02 22:06:07 +0000 2022;1576695049068245000;1576695049068244992;"@Been4Q59 Bahkan aparat memukul Suporter dgn Pentung  di sertai  menendang kepada suporter.Hal ini Kapolda dan Pangdam Jawa timur harus memanggil anggota" polisi dan TNI yg melakukan tindak kekerasan terhadap Suporter di lapangan Kanjuruhan Malang sampai meninggal Dunia.";0;1;0;0;;in;1509700424018063369;1576330104804110300;1576330104804110337;"";"";MocangTian
Sun Oct 02 22:32:28 +0000 2022;1576701678048333800;1576701678048333824;"Tragedi tewasnya sedikitnya 127 suporter dan polisi di Stadion Kanjuruhan, Malang, Jawa Timur, melahirkan pertanyaan besar: bagaimana  mencegah agar aksi anarkisme suporter tidak terus terulang?\nBaca Rahma Sugihartati di Opini Kompas.\nhttps://t.co/1AdfzK6KfG\n@hariankompas";0;0;0;1;;in;1445984430258982913;1576701678048333800;1576701678048333824;"";"";tatisamhadi
Sun Oct 02 23:44:06 +0000 2022;1576719704349036500;1576719704349036544;"Kapolri Tegaskan Akan Usut Tuntas Tragedi di Stadion Kanjuruhan \n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo. https://t.co/lXxBOIUjwe., meninjau lokasi terjadinya kerusuhan suporter di Stadion Kanjuruhan, Malang, Jawa Timur, Minggu (2/10). https://t.co/zqFzBks1Xj";0;0;0;2;;in;1508364182017966081;1576719704349036500;1576719704349036544;"https://pbs.twimg.com/media/FeGiNDBaYAIeKCF.jpg";"photo";FirmanRiza6
Sun Oct 02 23:30:15 +0000 2022;1576716218584952800;1576716218584952832;"30/9/2022\nDiretas dgn isi pesan "DIAM atau MATI" ke\n@narasitv\n@NarasiNewsroom\n@komunitasnarasi\n@MataNajwa\n@NajwaShihab\n\n1/10/2022\nMATI 125 Suporter Arema di Kanjuruhan versi Kapolri Jenderal @ListyoSigitP\n\nPolisi PEMBUNUH\nCopot Menpora\nBubarkan Liga 1\nKorban Tentara\nPSSI Goblok https://t.co/bJQvMdKP9f";4;11;39;83;;in;1389677278615924737;1576534751770341400;1576534751770341376;"https://pbs.twimg.com/ext_tw_video_thumb/1576716102419509255/pu/img/DCtJAqJBGd4McH6E.jpg";"photo";_melody_mellow
Sun Oct 02 21:24:28 +0000 2022;1576684563770007600;1576684563770007552;"Imamuddin Muhammad iki bajingan asli, sg ditulis pelanggaran polisi atas pemakaian gas air mata, PDHL  SUPPORTER JG DILARANG FIFA UNTUK TURUN KE LAPANGAN!! 7 Ancaman Sanksi FIFA Menanti Setelah Tragedi Stadion Kanjuruhan -  https://t.co/DNYjEOpbcD #timesindonesia lewat @timescoid";1;2;0;0;;in;334611012;1576684563770007600;1576684563770007552;"";"";Akmalkuu
Sun Oct 02 23:55:35 +0000 2022;1576722596993060900;1576722596993060864;"@goodpaps18 @abahgembos87 Intinya kejadian di kanjuruhan tdk ada yg dibenarkan bang . Perlu diusut semua .Suporter, Polisi , dan yg terlibat dlm pertandingan wktu itu . Sedih sih";0;0;0;0;;in;113867772;1576520675065442300;1576520675065442305;"";"";biruhitam_1908
Sun Oct 02 21:21:26 +0000 2022;1576683801656582100;1576683801656582145;"@OtheLonge @detikcom Pake akal sehat mas.\nKegaduhan di kanjuruhan itu bukan sporter vs sporter. Tapi suporter vs polisi yg ga kompeten dalam mengatasi huru hara. Suporter yg masuk stadion memang salah. Tapi lebih salah lagi cara mengatasinya dngan gas air mata";0;5;0;4;;in;254766418;1576600234326741000;1576600234326740996;"";"";guntur22saputra
Sun Oct 02 23:09:38 +0000 2022;1576711030751002600;1576711030751002626;"Kapolri Tegaskan Akan Usut Tuntas Tragedi di Stadion Kanjuruhan \n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo. M. Si., meninjau lokasi terjadinya kerusuhan suporter di Stadion Kanjuruhan, Malang, Jawa Timur, Minggu (2/10). https://t.co/FMfyxd9goQ";104;710;143;871;;in;138290629;1576711030751002600;1576711030751002626;"https://pbs.twimg.com/media/FeGaUQqaMAAhfCy.jpg";"photo";DivHumas_Polri
Sun Oct 02 21:06:27 +0000 2022;1576680032675590100;1576680032675590144;"Banyak pertanyaan siapa yang salah dalam tragedi Kanjuruhan, Malang? Jawabannya semua salah. Federasi salah, Operator liga salah, Panpel salah, Oknum Supporter salah, Polisi salah. Semua perlu dievaluasi lagi.";0;0;0;0;;in;319149513;1576680032675590100;1576680032675590144;"";"";aswantorizki
Sun Oct 02 21:25:48 +0000 2022;1576684900899381200;1576684900899381248;"Suporter tdk bs tahan diri, polisi tembak gas air mata, siapa yg goblok? \n\nKisah Sedih, Anak Kecil Selamat dari Kericuhan Kanjuruhan Malang, Kedua Orangtuanya Ikut jadi Korban Tewas\n#KanjuruhanDisaster #aremania pembantaian #DukaUntukKanjuruhan #kanjuruhan https://t.co/Es1rDvmMcP";0;1;0;10;;in;1220097139121876992;1576684900899381200;1576684900899381248;"";"";hanahanifahlagi
Sun Oct 02 20:03:58 +0000 2022;1576664308032753700;1576664308032753665;"@Box2BoxBola Ga usah menyalahkan suporter yang masuk lapangan. Itu bisa terjadi di wembley stadion sekalipun.\nTRAGEDY DI KANJURUHAN ITU KARENA POLISI MENEMBAK GAS AIRMATA KE TRIBUN PENONTON.";0;0;0;0;;in;123129793;1576502995151245300;1576502995151245313;"";"";ajibssby
Sun Oct 02 20:51:03 +0000 2022;1576676157562376200;1576676157562376193;"@kr1t1kp3d45_pro Jelas Polisi sangat Paham dengan SOP dimana Smoke dilarang digunakan ditempat tertutup, penggunaan Smoke ditempat tertutup seperti di Kanjuruhan itu bukan membubarkan Suporter tapi seperti Pembantaian.";0;0;0;7;;in;1564551913802059777;1576540700291649500;1576540700291649536;"";"";ShantosSonny
Sun Oct 02 23:42:41 +0000 2022;1576719347178827800;1576719347178827781;"Tiba di Malang, Kapolri Jenguk Korban Tragedi Kanjuruhan\n\nKapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/lXxBOIUjwe., menjenguk korban kericuhan suporter Stadion Kanjuruhan yang dirawat di Rumah Sakit Umum Daerah Kanjuruhan, Malang, Jawa Timur, Minggu (2/10). https://t.co/LHLROxsIRP";0;0;0;2;;in;1508364182017966081;1576719347178827800;1576719347178827781;"https://pbs.twimg.com/media/FeGh4QRagAAoDWH.jpg";"photo";FirmanRiza6
Sun Oct 02 19:55:32 +0000 2022;1576662186763878400;1576662186763878400;"Kalau Lihat Video Ini, Siapa yang Salah di Tragedi Kanjuruhan, Polisi yang Nembak Gas Air Mata atau Suporter yang Gak Terima Timnya Kalah? https://t.co/YpozuvxxLf";0;0;0;0;;in;1532259964248797184;1576662186763878400;1576662186763878400;"";"";JatimKonten
Sun Oct 02 23:33:32 +0000 2022;1576717044464377900;1576717044464377856;"Jgn biarkan pembantaian thd rakyat indonesia jadi hal2 biasa kedepannya yg akan dilakukan aparat polri/tni  sebagaimana alarm merah pembantaian suporter arema di stdion kanjuruhan malang  yg dgn entengnya dilakukan olh polisi/aparat negara tanpa ada rasa bersalah.";1;0;2;4;;in;1358951946;1576717044464377900;1576717044464377856;"";"";HalimTeuku
Sun Oct 02 22:08:42 +0000 2022;1576695699118624800;1576695699118624768;"Usul;\nPenyelesaian tragedi Kanjuruhan jangan di serahkan polisi saja, .. perlu dibentuk tim independen, yang terdiri, Polisi, Komnas HAM, TNI AD, Panpel, dan Perwakilan suporter.\n\nOrang-orang yang merekam berbagai statement di medsos dan diviralkan segera diamankan untuk saksi2. https://t.co/sO7hxh60Wy";0;0;2;6;;in;427145331;1576695699118624800;1576695699118624768;"https://pbs.twimg.com/ext_tw_video_thumb/1576695631011512320/pu/img/JNr2AgECRMaFRtd4.jpg";"photo";akuikieko
Sun Oct 02 03:54:08 +0000 2022;1576420240153489400;1576420240153489409;"Kepolisian mengatakan ada 127 korban meninggal, 180 orang menjalani perawatan.\n\nTempo mendapatkan dokumen laporan Satuan Intelkam Polda Jawa Timur soal kronologi kejadian tersebut.\n\nBegini kronologi versi Polisi. #PrayForKanjuruhan https://t.co/4az995NoHD";355;468;3550;14522;;in;18129942;1576420240153489400;1576420240153489409;"https://pbs.twimg.com/media/FeCRS0rUAAA-yzu.jpg";"photo";tempodotco
Sun Oct 02 22:11:54 +0000 2022;1576696503485464600;1576696503485464576;"Kesaksian Suporter Arema Di Kanjuruhan, Jangan Salahkan Masyarakat Kalau Terus Salahkan Aparat Polisi Sebab Gas Air Mata, Tidak Ada Salahnya Minta Maaf Untuk Redam Emosi Publik Dan Berikan Empati Pada Korban\n\nLabel Pembunuh Selalu Ada Ini Ratusan Nyawa Mati https://t.co/Pu5MacWVXx";2;1;9;30;;in;1447198634726998016;1576696503485464600;1576696503485464576;"https://pbs.twimg.com/ext_tw_video_thumb/1576694744369201152/pu/img/wq2soi4aB1CLFRbl.jpg";"photo";_hamhom
Sun Oct 02 21:55:33 +0000 2022;1576692388495470600;1576692388495470592;"Udah ada versi polisi, harus ada versi saksi mata di Kanjuruhan ini (supporter) kemarin dengerin korban yg ikut spacedan  selamat dr kericuhan ngilu plus sekaligus merinding.";0;0;0;0;;in;739528333;1576692388495470600;1576692388495470592;"";"";manjikro
Sun Oct 02 23:29:24 +0000 2022;1576716005010985000;1576716005010984962;"Suporter tolol + polisi represif = tragedi.\n\n#aremaberduka #AremavsPersebaya #KanjuruhanDisaster #kanjuruhan #DukaUntukKanjuruhan";0;0;0;0;;ht;1416310346948616193;1576716005010985000;1576716005010984962;"";"";AnakPayah_
Sun Oct 02 21:56:35 +0000 2022;1576692649041399800;1576692649041399808;"@Muhamma87748717 Perlu di nonaktifkan Kapolda Jatim tersangkut kasus pembunuhan Sambo CS.Laga Persibaya dan Arema di Kanjuruhan Malang menuai korban jiwa,akibat Polisi mengamankan suporter dgn memukul,menendang dan menembak dgn Gas Air mata.byk Vidio yg beredar polisi melakukan tindakan kekerasan";0;0;0;0;;in;1509700424018063369;1576492436507234300;1576492436507234304;"";"";MocangTian
Sun Oct 02 19:01:15 +0000 2022;1576648523428561000;1576648523428560903;"Gegara masalah Kanjuruhan ini, banyak ditemui orang2 yang saling nyalahin pihak satu sama lain. Entah dari polisi, suporter, dan lainnya. Kalo diliat sih, berkesinambungan siapa yg salah. Gas air mata yang jelas2 dilarang, larangan turun ke lapangan, tiket yang tidak seharusnya";0;1;0;0;;in;1385445612158521344;1576648523428561000;1576648523428560903;"";"";elorache
Sun Oct 02 17:07:28 +0000 2022;1576619891058442200;1576619891058442241;"Gue off twitter dl deh. Capek bener ngebaca twit debat kusir soal tragedi Kanjuruhan sampe nyalah²in suporter demi ngebelain polisi.";0;0;0;1;;in;87973094;1576619891058442200;1576619891058442241;"";"";theBLEKEH
Sun Oct 02 13:46:00 +0000 2022;1576569188490936300;1576569188490936322;"Tragedi KM50 \nTragedi Sambo\nTragedi Kanjuruhan. \nSama-sama keji dan Biadab.";5;13;35;117;;in;744575917;1576569188490936300;1576569188490936322;"";"";IMCMushroom
Sun Oct 02 18:20:36 +0000 2022;1576638294309638100;1576638294309638144;"Keseriusan Negara yang meliputi sinergitas antara Pemerintah, PSSI, Operator, Klub, Panpel, Polisi/TNI, Supporter beserta stakeholder lainnya yang dapat merubah peradaban sepakbola Indonesia yang lebih baik, agar tidak terulang kembali peristiwa serupa dengan tragedi kanjuruhan";0;1;0;0;;in;1540316023;1576616198703222800;1576616198703222785;"";"";mfauzan_muslim
Sun Oct 02 17:23:53 +0000 2022;1576624020300365800;1576624020300365824;"@Mseetiadii @situkeren @kiruncuy @idextratime jelas salah supporter turun kelapangan, tpi garis bawahi bagian polisi menangani masa yg turun kelapangan. pake kekerasan bukan solusi, dibiarkan disini bukan berarti memaklumi anarkis mereka, tpi biar ga makin chaos. bukti kanjuruhan pake kekerasan makin chaos";0;0;0;3;;in;973721534;1576405290924531700;1576405290924531712;"";"";dekkknho
Sun Oct 02 17:49:22 +0000 2022;1576630432308744200;1576630432308744192;"@indohooligan12 Sakjane pemicu pembantaiam nang kanjuruhan malang iku yo dulure dewe (suporter seng mlebu lapangan ambe anarkis) terus ditulungi polisi nembaki gas airmata nang tribun seng gak ono kerusuhan. Suporter seng anarkis aman dan selamet moleh nang omah. Kan jancok!.";0;0;0;0;;in;1522596597590560770;1576286276009197600;1576286276009197568;"";"";Alex0707_
Sun Oct 02 16:24:12 +0000 2022;1576609002896896000;1576609002896896000;"Pengracunan 894 KPPS April 2019\n\nPembantaian: \nDemonstran, 21-23 Mey 2019\n\nMahasiswa &amp; Pelajar, September 2019\n\nPengawal Habib, KM50 7 Desember 2020\n\nAnak Buah Polisi oleh Bos Polisi (kasus Sambotitohendrowidodo) 11 Juli 2022, \n\nSupporter Bola, Kanjuruhan 1 Oktober 2022...";0;0;0;0;;in;1445077853624627209;1576609002896896000;1576609002896896000;"";"";RoyJunaedy
Sun Oct 02 16:37:02 +0000 2022;1576612231047188500;1576612231047188481;"@ListyoSigitP jokowi dan listyo sigit prabowo harus bertanggung jawab atas tewas nya 130 orang penonton tragedi stadion kanjuruhan malang polisi dalang  di balik tewas nya 130 orang suporter dalam kerusuhan pertadingan sepak bola di stadion kanjuruhan malang  l";0;0;0;0;;in;1537015625872449536;1576513008871690200;1576513008871690242;"";"";fadlyhendra11
Sun Oct 02 16:01:13 +0000 2022;1576603219052023800;1576603219052023808;"Suporter Brutal ❌\nPolisi Bertindak Anarkis ❌\nMenyalahkan Salah Satu Pihak ❌\nMembenarkan Salah Satu Pihak ❌\n\nBerempati lah tanpa harus berpihak...\n\nTurut Prihatin &amp; Berduka Atas Tragedi Stadion Kanjuruhan. https://t.co/bnit1SXegq";0;0;0;8;;in;3490928237;1576603219052023800;1576603219052023808;"https://pbs.twimg.com/media/FeE4Q4FVUAAoEJj.jpg";"photo";wickedbald
Sun Oct 02 15:57:03 +0000 2022;1576602169771294700;1576602169771294720;"dari kejadian di kanjuruhan, semuanya salah. suporter(yang anarkis), polisi, panpel. semua salah.";0;1;0;0;;in;1087332435908415488;1576602169771294700;1576602169771294720;"";"";pondokbambuu
Sun Oct 02 18:51:11 +0000 2022;1576645990592807000;1576645990592806912;"@ivans_46 @geloraco kedua polisi ini tewas atau modar di keroyok oleh penonton atau suporter saat terjadi kerusuhan di stadion kanjuruhan malang";0;0;0;0;;in;1537015625872449536;1576587717315793000;1576587717315792897;"";"";fadlyhendra11
Sun Oct 02 18:31:44 +0000 2022;1576641096792187000;1576641096792186881;"Baru di #kanjuruhan Polisi bawa Gas Air mata? Tanya lah Jakmania, atau supporter lain, betapa sering polisi mengancam menembakkan gas air mata ke Tribun penonton di liga kita. @PSSI tahu ini, juga tahu kalau aturan @FIFAcom melarang gas air mata ada di dalam stadion. PSSI diem.";0;0;0;0;;in;1131814391098163205;1576641096792187000;1576641096792186881;"";"";SMenghilang
Sun Oct 02 16:22:34 +0000 2022;1576608591628279800;1576608591628279808;"@hikmatdarmawan Fanatisme mereka adalah memadati stadion kanjuruhan, dan fanatisme aremania adalah cuan pihak panpel, tapi kematiaan ratusan supporter adalah kesalahan dan ketidak becusan aparat mengkondisikan keadaan, saat tribun tanpa gejolak mereka (polisi) brondong gas air mata";0;0;0;0;;in;1551654965243887616;1576473037460754400;1576473037460754432;"";"";Samirah8053
Sun Oct 02 17:46:26 +0000 2022;1576629694799102000;1576629694799101955;"Kalau ditanya siapa yang salah? Semuanya salah\nSupporter bertindak kampungan dan anarkis berujung bentrok\nPolisi dengan bodohnya tidak mengetahui standart keamanan FIFA\nLIB dan Indosiar hanya mikirin rating dan uang\nPenyelenggara nyari duit juak tiket sampai over #kanjuruhan https://t.co/xD9JPXYHfx";0;1;0;0;;in;1315306729236643840;1576629694799102000;1576629694799101955;"https://pbs.twimg.com/media/FeFQWi0VsAAqO69.jpg";"photo";pikiranseni
Sun Oct 02 17:21:09 +0000 2022;1576623333453402000;1576623333453402112;"ini kronologis nya gimana ya yang di stadion Kanjuruhan? supporter yang gak nerima kekalahan dan turun ke lapangan atau polisi yang duluan nembakin gas air mata?";0;1;0;0;;in;1272374062451290112;1576623333453402000;1576623333453402112;"";"";hantuiiiii
Sun Oct 02 18:06:31 +0000 2022;1576634750105620500;1576634750105620481;"Marah terhadap tragedi Kanjuruhan Malang. Bukan karena suporter, bukan karena polisi, tapi karena sudah paham bahwa tidak akan ada perbaikan yang serius yang dilakukan oleh pihak yang berwenang.";0;0;0;0;;in;108606531;1576634750105620500;1576634750105620481;"";"";bimananta
Sun Oct 02 19:29:55 +0000 2022;1576655739803738000;1576655739803738112;"Mon maap, kali ini kalau ada yang cuma nyalahin polisi buat kejadian di Kanjuruhan keknya nggak fair juga.\n\nPosisi udah chaos, pemicu utama adalah oknum suporter yg sampe turun dr tribun gruduk lapangan. Selama aku di stadion, faktor-faktor kayak gini yg emang wgwhskidielpsllmxx";0;2;0;2;;in;48999383;1576655739803738000;1576655739803738112;"";"";lil_marya
Sun Oct 02 09:43:37 +0000 2022;1576508191747494000;1576508191747493893;"Foto ini bercerita tentang apa yang terjadi di Kanjuruhan. \nJika kalian punya rasa malu sedikit saja, segera minta maaf kepada publik lalu mengundurkan diri. \nBerhentilah menyebarkan bualan tentang 'Kerusuhan Antar Suporter'. https://t.co/ludX8VkBo9";64;123;1987;4355;;in;1376458830175870976;1576508191747494000;1576508191747493893;"https://pbs.twimg.com/media/FeDh2HbaAAA-YCD.jpg";"photo";RevolusiAkhlaq2
Sun Oct 02 17:43:16 +0000 2022;1576628897797767200;1576628897797767168;"Yak kita tunggu hasil investigasinya seperti apa? Apakah polisi bertanggung jawab atau bahkan suporter yang disalahkan atas kejadian di Kanjuruhan.";0;0;0;0;;in;232205502;1576628897797767200;1576628897797767168;"";"";reenaldisatria
Sun Oct 02 19:38:36 +0000 2022;1576657922586996700;1576657922586996736;"Yg masih nyalahin fanatisme supporter di kasus kanjuruhan, kalian kenapa sih? Mencoba rasional? Ato emg kerabat polisi ato pssi?\n180 orang meninggal sia2 gara2 GAS AIR MATA bro 😭";0;0;0;0;;in;124780690;1576657922586996700;1576657922586996736;"";"";edicahyo
Sun Oct 02 07:23:56 +0000 2022;1576473037460754400;1576473037460754432;"Coba, saya tulis lebih gamblang lagi. Dalam tragedi di Malang, polisi jelas yang harus bertanggungjawab. Penggunaan gas air mata lah sebab utama kepanikan penonton hingga menyebabkan kematian dan luka massal. Semua narasi yang menyalahkan fanatisme penonton adalah keliru di sini.";403;729;8896;27583;;in;49867940;1576473037460754400;1576473037460754432;"";"";hikmatdarmawan
Sun Oct 02 18:14:53 +0000 2022;1576636856749334500;1576636856749334528;"@erasmus70 Dari dulu juga suporter nya pada anarkis siapapun presiden dan ketua pssi nya, bayangkan klo tidak ada polisi di lokasi, apa gak jadi tmpat pembantaian kanjuruhan?";0;4;0;2;;in;1317825465302700034;1576453496953790500;1576453496953790464;"";"";Nathan87973128
Sun Oct 02 15:56:30 +0000 2022;1576602028955951000;1576602028955951105;"@AidulFa Kejadian di peru, korban kurleb 236 jiwa, akibat ketidak profesionalan polisi menangani suporter, kejadianya mirip d kanjuruhan ini. Kejadian di peru ini polisi jg gunakan gas air mata sekitar thn 1964?";0;0;0;0;;in;92665268;1576499622457245700;1576499622457245696;"";"";ArianLub1s
Sun Oct 02 14:00:26 +0000 2022;1576572821106352000;1576572821106352129;"https://t.co/Um5fbadIaT | Lanjutan: Kesaksian Ibu-ibu yang berjualan di pintu keluar 3, Stadion Kanjuruhan Malang. (Topik berita: Kanjuruhan, Saksi Kanjuruhan, Suporter, Arema FC, Polisi) https://t.co/IXS4kgCHVG";4;2;9;21;;in;1565270466238902274;1576569128378196000;1576569128378195968;"https://pbs.twimg.com/ext_tw_video_thumb/1576572667993260033/pu/img/aN0qRY7wrVyUNKbE.jpg";"photo";mediakonteks
Sun Oct 02 13:35:17 +0000 2022;1576566491033391000;1576566491033391105;"Liga Spanyol mengheningkan cipta sebelum pertandingan sebagai rasa belasungkawa atas tragedi Kanjuruhan yang menewaskan 178 suporter dan 2 polisi.\n\n#PrayForKanjuruhan";0;2;1;12;;in;1101696077147729920;1576566491033391000;1576566491033391105;"";"";03__nakula
Sun Oct 02 14:42:22 +0000 2022;1576583373539381200;1576583373539381248;"@kompascom @susipudjiastuti Minimal ada permintaan maaf untuk para korban, baik dari pihak panitia penyelenggara, liga, pssi, club &amp; fan base-nya, oknum suporter, jangan lupa polisi yg nembakin air mata. Nggak perlu sibuk membela diri. Akui aja emang organisasi belum mengadakan liga yg aman. RIP Kanjuruhan";0;0;0;0;;in;1171674705939419136;1576352025365074000;1576352025365073923;"";"";SaiiaRahma
Sun Oct 02 13:56:09 +0000 2022;1576571744051409000;1576571744051408896;"@bonekmagang Kalah kok ngamuk.... \nSekarang mereka banyak menyalahkan polisi.... \nGk mau kalah ya bermain  sendiri sama keluarga.... \nUntuk bonek gk nonton d kanjuruhan... \nSalam damai seluruh suporter sepakbola bola";0;0;0;0;;in;1572017338102468611;1576264221545091000;1576264221545091072;"";"";lailakepo
Sun Oct 02 13:46:00 +0000 2022;1576569188490936300;1576569188490936322;"Tragedi KM50 \nTragedi Sambo\nTragedi Kanjuruhan. \nSama-sama keji dan Biadab.";5;13;35;117;;in;744575917;1576569188490936300;1576569188490936322;"";"";IMCMushroom
Sun Oct 02 13:36:28 +0000 2022;1576566791295623200;1576566791295623168;"Apalagi di dalam stadium Kanjuruhan itu hanya ada pendukung Arema saja.\n\nMaen di Malang, penonton orang Malang, polisi juga orang Malang.\nLantas ngapain bawa senjata segala?\n\nKalo ga bawa senjata gas airmata kan ga ada kesempatan untuk membuat panik supporter.\n\n#PrayForMalang";0;1;0;0;;in;127133434;1576566781896192000;1576566781896192001;"";"";mangfaris
Sun Oct 02 14:09:28 +0000 2022;1576575093421281300;1576575093421281280;"Pertama polisi: kejadian suporter masuk ke lapangan bukan hanya di Indonesia. Kalu mau yang terbaru nonton dah tuh match Eintracht Frankfurt. Fans mereka masuk ke lapangan pas Europa League. Toh gk ada korban. Kenapa di Kanjuruhan chaos. ya karena gas air mata.";0;1;0;0;;in;77904072;1576575090506240000;1576575090506240000;"";"";Ibnuharry23
Sun Oct 02 13:49:58 +0000 2022;1576570187813245000;1576570187813244929;"Terlepas siapa yang salah, yuk mari berbenah, dan mari kita doakan untuk mereka yang meninggal akibat kerusuhan di Stadion Kanjuruhan Malang, tenang disana. Begitu juga keluarga Polisi dan Suporter dikuatkan hatinya, #PrayForKanjuruhan";0;0;0;3;;in;1430037769;1576570187813245000;1576570187813244929;"";"";tjuanmuda
Sun Oct 02 15:11:43 +0000 2022;1576590762145644500;1576590762145644544;"Polisi mukul mukul suporter di kanjuruhan tuh apa gara gara gaboleh injek rumput? \n\nKok bisa kepikiran orang lagi serame itu ditembak gas air mata?";0;0;0;0;;in;1384761109362581505;1576590762145644500;1576590762145644544;"";"";haeririee
Sun Oct 02 15:40:29 +0000 2022;1576597997655588900;1576597997655588865;"Pengracunan 894 KPPS April 2019\n\nPembantaian: \nDemonstran, 21-23 Mey 2019\n\nMahasiswa &amp; Pelajar, September 2019\n\nPengawal Habib, KM50 7 Desember 2020\n\nAnak Buah Polisi oleh Bos Polisi (kasus Sambotitohendrowidodo) 11 Juli 2022, \n\nSupporter Bola, Kanjuruhan 1 Oktober 2022...";0;0;6;24;;in;62563261;1576597997655588900;1576597997655588865;"";"";kaankahfi
Sun Oct 02 14:47:10 +0000 2022;1576584583314710500;1576584583314710529;"Coba itu diaudit pengelolaan dana liga 1, supaya orang2 tahu sumber uangnya dari mana saja dan larinya kemana saja, \nApakah ada anggaran untuk sosialisasi tertib nonton ke suporter dan anggaran sosialisasi penanganan kerusuhan ke polisi.\n#kanjuruhan";0;0;1;0;;in;874862814866939904;1576584583314710500;1576584583314710529;"";"";robbysunata
